name,market,asset_type,status,capacity_mw,latitude,longitude,county,state,interconnection_node,pricing_hub_node,estimated_lcoe,offtake_price_mwh,overall_score,price_score,location_score,curtailment_score,interconnection_score,regulatory_score,financial_score,environmental_score,grid_stability_score,demand_proximity_score,development_risk_score,commissioning_year
Pittsburgh Airport Gas Plant (GEN1),PJM,natural_gas,active,4.4,40.495,-80.233,Allegheny,PA,,,,,,,,,,,,,,,,2021
Pittsburgh Airport Gas Plant (GEN2),PJM,natural_gas,active,4.4,40.495,-80.233,Allegheny,PA,,,,,,,,,,,,,,,,2021
Pittsburgh Airport Gas Plant (GEN3),PJM,natural_gas,active,4.4,40.495,-80.233,Allegheny,PA,,,,,,,,,,,,,,,,2021
Pittsburgh Airport Gas Plant (GEN4),PJM,natural_gas,active,4.4,40.495,-80.233,Allegheny,PA,,,,,,,,,,,,,,,,2021
Pittsburgh Airport Gas Plant (GEN5),PJM,natural_gas,active,4.4,40.495,-80.233,Allegheny,PA,,,,,,,,,,,,,,,,2021
PG Solar 1 (SGEN1),PJM,solar,active,3.0,40.481959,-80.253073,Allegheny,PA,,,,,,,,,,,,,,,,2021
Edwards Sanborn E3 (BESS),CAISO,storage,active,11.0,34.946324,-118.126489,Kern,CA,,,,,,,,,,,,,,,,2021
Edwards Sanborn E3 (PV),CAISO,solar,active,27.1,34.946324,-118.126489,Kern,CA,,,,,,,,,,,,,,,,2021
Edwards Sanborn E1A (BESS),CAISO,storage,active,144.0,34.961922,-118.124208,Kern,CA,,,,,,,,,,,,,,,,2022
Edwards Sanborn E1A (PV),CAISO,solar,active,149.3,34.961922,-118.124208,Kern,CA,,,,,,,,,,,,,,,,2022
Edwards Sanborn E2 (BESS),CAISO,storage,active,120.0,34.941507,-118.129025,Kern,CA,,,,,,,,,,,,,,,,2022
Edwards Sanborn E2 (PV),CAISO,solar,active,137.8,34.941507,-118.129025,Kern,CA,,,,,,,,,,,,,,,,2021
"TPE Erath Solar, LLC (ERATH)",ERCOT,solar,active,9.9,32.26246,-98.207541,Erath,TX,,,,,,,,,,,,,,,,2021
Mt. Morris Solar CSG (MTMIL),PJM,solar,active,2.0,42.063506,-89.496181,Ogle,IL,,,,,,,,,,,,,,,,2020
Scarlet Solar (CA) (GEN01),CAISO,solar,active,200.0,36.597542,-120.362336,Fresno,CA,,,,,,,,,,,,,,,,2024
Scarlet Solar (CA) (GEN02),CAISO,storage,active,40.0,36.597542,-120.362336,Fresno,CA,,,,,,,,,,,,,,,,2024
Luciana (TSC),CAISO,solar,active,55.8,35.823716,-119.062255,Tulare,CA,,,,,,,,,,,,,,,,2022
Trona Solar III (71466),CAISO,solar,active,2.0,35.804953,-117.350572,Inyo,CA,,,,,,,,,,,,,,,,2023
Flower Valley I (FLRV1),ERCOT,storage,active,9.9,31.197283,-103.361769,Reeves,TX,,,,,,,,,,,,,,,,2021
Swoose I (SWOO1),ERCOT,storage,active,9.9,31.45115,-103.096242,Ward,TX,,,,,,,,,,,,,,,,2021
Triple Butte I (TRBT1),ERCOT,storage,active,7.5,30.75956,-103.06786,Pecos,TX,,,,,,,,,,,,,,,,2021
"NorthropGrummanSolar(Rolling Meadows,IL) (NGCIL)",PJM,solar,active,1.1,42.09972,-88.031041,Cook,IL,,,,,,,,,,,,,,,,2020
FedEx Chicago Solar Facility (FDXIL),PJM,solar,active,1.5,41.753932,-87.789421,Cook,IL,,,,,,,,,,,,,,,,2020
WAL3510 (GEN1),ERCOT,natural_gas,active,1.3,29.545976,-95.235941,Brazoria,TX,,,,,,,,,,,,,,,,2019
Aktina Solar (AKS01),ERCOT,solar,active,500.0,29.122,-96.276,Wharton,TX,,,,,,,,,,,,,,,,2023
Edwards Sanborn S3 (BESS),CAISO,storage,active,33.0,35.01644,-118.1225,Kern,CA,,,,,,,,,,,,,,,,2022
Edwards Sanborn S3 (PV),CAISO,solar,active,37.7,35.01644,-118.1225,Kern,CA,,,,,,,,,,,,,,,,2022
Edwards Sanborn S1 (BESS),CAISO,storage,active,40.0,35.02769,-118.13284,Kern,CA,,,,,,,,,,,,,,,,2022
Edwards Sanborn S1 (PV),CAISO,solar,active,44.6,35.02769,-118.13284,Kern,CA,,,,,,,,,,,,,,,,2022
WAL3572 (GEN1),ERCOT,natural_gas,active,1.3,29.557643,-95.382896,Brazoria,TX,,,,,,,,,,,,,,,,2019
WAL5388 (GEN1),ERCOT,natural_gas,active,1.3,29.470152,-95.089643,Galveston,TX,,,,,,,,,,,,,,,,2020
SV Gardner 1 (Lutz) CSG (LUTZ),PJM,solar,active,2.0,41.19504,-88.30134,Grundy,IL,,,,,,,,,,,,,,,,2021
Pretzel CSG (PRETZ),PJM,solar,active,2.0,42.307119,-89.598098,Stephenson,IL,,,,,,,,,,,,,,,,2022
Prophet CSG (PROPH),PJM,solar,active,2.0,41.721815,-89.804732,Whiteside,IL,,,,,,,,,,,,,,,,2021
Gala (CSG) (GALA),PJM,solar,active,2.0,42.356266,-89.836971,Stephenson,IL,,,,,,,,,,,,,,,,2021
"BigBeau Solar, LLC (BB1BA)",CAISO,storage,active,22.0,34.907041,-118.344077,Kern,CA,,,,,,,,,,,,,,,,2022
"BigBeau Solar, LLC (BB1PV)",CAISO,solar,active,70.0,34.907041,-118.344077,Kern,CA,,,,,,,,,,,,,,,,2022
"BigBeau Solar, LLC (BB2BA)",CAISO,storage,active,18.0,34.907041,-118.344077,Kern,CA,,,,,,,,,,,,,,,,2022
"BigBeau Solar, LLC (BB2PV)",CAISO,solar,active,58.0,34.907041,-118.344077,Kern,CA,,,,,,,,,,,,,,,,2022
Albertsons at Melrose Park (PV1),PJM,solar,active,1.9,41.916874,-87.856212,Cook,IL,,,,,,,,,,,,,,,,2021
Marengo Solar (MARIL),PJM,solar,active,2.0,42.25974,-88.63587,McHenry,IL,,,,,,,,,,,,,,,,2020
Gardy's Mill Solar (GMS),PJM,solar,active,14.0,38.006741,-76.606956,Westmoreland,VA,,,,,,,,,,,,,,,,2020
Briel Solar Farm (BMS),PJM,solar,active,20.0,37.52364,-77.26358,Henrico,VA,,,,,,,,,,,,,,,,2021
Aero Solar Facility (PV1),PJM,solar,active,2.0,39.03131,-84.659757,Boone,KY,,,,,,,,,,,,,,,,2023
"Roseland Solar Project, LLC (ROSEB)",ERCOT,storage,active,51.8,31.461242,-96.824928,Falls,TX,,,,,,,,,,,,,,,,2023
Bellflower Solar 1 (INBF1),PJM,solar,active,152.5,39.786742,-85.416371,Henry,IN,,,,,,,,,,,,,,,,2023
Bernard Creek Solar (CSBS1),ERCOT,solar,active,230.0,29.45527,-96.088253,Wharton,TX,,,,,,,,,,,,,,,,2023
Dry Bridge Storage (DBES),PJM,storage,active,20.0,37.5,-77.7,Chesterfield,VA,,,,,,,,,,,,,,,,2023
Hubbard Wind (HW001),ERCOT,wind,active,300.0,31.77471,-96.828196,Limestone,TX,,,,,,,,,,,,,,,,2021
Blythe Mesa Solar II (BMSES),CAISO,storage,active,112.0,33.640813,-114.680261,Riverside,CA,,,,,,,,,,,,,,,,2022
Blythe Mesa Solar II (IPBMS),CAISO,solar,active,223.6,33.640813,-114.680261,Riverside,CA,,,,,,,,,,,,,,,,2022
Austin TX GigaFactory (B05),ERCOT,solar,active,1.2,30.22021,-97.61968,Travis,TX,,,,,,,,,,,,,,,,2025
Austin TX GigaFactory (B07),ERCOT,solar,active,1.1,30.22021,-97.61968,Travis,TX,,,,,,,,,,,,,,,,2025
Austin TX GigaFactory (C01),ERCOT,solar,active,1.2,30.22021,-97.61968,Travis,TX,,,,,,,,,,,,,,,,2025
Austin TX GigaFactory (C02),ERCOT,solar,active,1.9,30.22021,-97.61968,Travis,TX,,,,,,,,,,,,,,,,2023
Cottontail Solar 1 (PACT1),PJM,solar,active,20.0,39.901749,-76.823316,York,PA,,,,,,,,,,,,,,,,2024
Cottontail Solar 2 (PACT2),PJM,solar,active,20.0,39.93727,-76.770965,York,PA,,,,,,,,,,,,,,,,2024
Cottontail Solar 4 (PACT4),PJM,solar,active,20.0,40.988822,-76.792917,Northumberland,PA,,,,,,,,,,,,,,,,2024
Cottontail Solar 5 (PACT5),PJM,solar,active,20.0,40.5608,-77.3785,Juniata,PA,,,,,,,,,,,,,,,,2024
Cottontail Solar 6 (PACT6),PJM,solar,active,20.0,40.792458,-76.90506,Snyder,PA,,,,,,,,,,,,,,,,2024
Cottontail Solar 8 (PACT8),PJM,solar,active,20.0,39.925412,-76.783835,York,PA,,,,,,,,,,,,,,,,2024
IGS KSBD (293),CAISO,solar,active,4.3,34.10535,-117.23477,San Bernardino,CA,,,,,,,,,,,,,,,,2022
Jackson Legler Solar 1 LLC (314),PJM,solar,active,2.9,40.06451,-74.35037,Ocean,NJ,,,,,,,,,,,,,,,,2021
Mt Arlington Solar 1 LLC (196),PJM,solar,active,1.6,40.93207,-74.62377,Morris,NJ,,,,,,,,,,,,,,,,2021
CA - DGS RFP - RJ Donovan State Prison (15111),CAISO,solar,active,2.0,35.582,-116.924,San Bernardino,CA,,,,,,,,,,,,,,,,2024
CA-DGS-California Correctional Inst (15111),CAISO,solar,active,4.0,35.1135,-118.569,Kern,CA,,,,,,,,,,,,,,,,2024
City of Bowie (PV1),PJM,solar,active,2.0,38.904641,-76.688773,Prince Georges,MD,,,,,,,,,,,,,,,,2021
University of the Pacific (BA1),CAISO,storage,active,1.0,37.980054,-121.312418,San Joaquin,CA,,,,,,,,,,,,,,,,2022
University of the Pacific (PV1),CAISO,solar,active,4.5,37.980054,-121.312418,San Joaquin,CA,,,,,,,,,,,,,,,,2022
Crimson (SWSH1),CAISO,storage,active,200.0,33.57345,-114.814541,Riverside,CA,,,,,,,,,,,,,,,,2022
Crimson (SWSH2),CAISO,storage,active,150.0,33.57345,-114.814541,Riverside,CA,,,,,,,,,,,,,,,,2022
"Energix Aditya, LLC (ENX13)",PJM,solar,active,11.5,38.017664,-77.952873,Louisa,VA,,,,,,,,,,,,,,,,2023
Lacy Creek Wind Energy Center (LCW1),ERCOT,wind,active,301.3,31.729906,-101.29894,Sterling,TX,,,,,,,,,,,,,,,,2022
Hudson County Solar (470),PJM,solar,active,1.2,40.72762,-74.10803,Hudson,NJ,,,,,,,,,,,,,,,,2022
Five H Farms Solar Array (FHF),CAISO,solar,active,1.0,37.120446,-120.292797,Merced,CA,,,,,,,,,,,,,,,,2021
Van der Kooi Dairy Solar Array (VDK),CAISO,solar,active,1.0,36.29169,-120.022439,Fresno,CA,,,,,,,,,,,,,,,,2021
"WW-DC Solar 1, LLC (654)",PJM,solar,active,1.2,38.82568,-77.00205,District of Columbia,DC,,,,,,,,,,,,,,,,2022
Donaghy-Stockton (DSPV1),CAISO,solar,active,1.1,37.909523,-121.194893,San Joaquin,CA,,,,,,,,,,,,,,,,2021
CSP Los Angeles (CSLPA),CAISO,solar,active,2.3,34.694314,-118.227759,Los Angeles,CA,,,,,,,,,,,,,,,,2022
Broadway 3 - UC Merced 1 (GEN1),CAISO,solar,active,1.0,37.36448,-120.43108,Merced,CA,,,,,,,,,,,,,,,,2009
Broadway 3 - UCSB Lot 38 (GEN1),CAISO,solar,active,1.8,34.41974,-119.85637,Santa Barbara,CA,,,,,,,,,,,,,,,,2016
Broadway 4 - Target Shafter (GEN1),CAISO,solar,active,1.6,35.46331,-119.18912,Kern,CA,,,,,,,,,,,,,,,,2018
West Village Solar - Array 1Community So (WVSA1),CAISO,solar,active,1.2,38.542791,-121.77752,Yolo,CA,,,,,,,,,,,,,,,,2022
West Village Solar - Array 2 Community S (WVSA2),CAISO,solar,active,1.3,38.542747,-121.77659,Yolo,CA,,,,,,,,,,,,,,,,2022
University of San Diego (USD00),CAISO,natural_gas,active,1.0,32.771701,-117.191589,San Diego,CA,,,,,,,,,,,,,,,,2016
CalTech - Pasadena (PPA) (CLT05),CAISO,natural_gas,active,1.0,34.139368,-118.121488,Los Angeles,CA,,,,,,,,,,,,,,,,2016
AT&T Middletown (ATT39),PJM,natural_gas,active,2.0,40.397872,-74.134837,Monmouth,NJ,,,,,,,,,,,,,,,,2015
SCC - San Jose (SCC02),CAISO,natural_gas,active,1.0,37.35106,-121.90551,Santa Clara,CA,,,,,,,,,,,,,,,,2014
Keysight - Santa Rosa (KST00),CAISO,natural_gas,active,4.5,38.481931,-122.711104,Sonoma,CA,,,,,,,,,,,,,,,,2018
DirecTV - Los Angeles (DTV02),CAISO,natural_gas,active,1.0,33.983377,-118.42517,Los Angeles,CA,,,,,,,,,,,,,,,,2016
AT&T - Redwood City (ATT95),CAISO,natural_gas,active,1.0,37.480769,-122.200408,San Mateo,CA,,,,,,,,,,,,,,,,2013
AT&T - Gardena (ATT26),CAISO,natural_gas,active,1.0,33.874969,-118.289798,Los Angeles,CA,,,,,,,,,,,,,,,,2013
AT&T - Hawthorne (ATT58),CAISO,natural_gas,active,1.0,33.92429,-118.320597,Los Angeles,CA,,,,,,,,,,,,,,,,2016
AT&T - Hayward (ATA17),CAISO,natural_gas,active,1.0,37.659879,-122.09685,Alameda,CA,,,,,,,,,,,,,,,,2016
Enloe Medical - Chico (ENL00),CAISO,natural_gas,active,1.7,39.742597,-121.849688,Butte,CA,,,,,,,,,,,,,,,,2021
Comcast - Universal City (CMC04),CAISO,natural_gas,active,1.0,34.137717,-118.36082,Los Angeles,CA,,,,,,,,,,,,,,,,2021
Altice - Parsippany (ATC03),PJM,natural_gas,active,2.0,40.845086,-74.428245,Morris,NJ,,,,,,,,,,,,,,,,2021
Gaucho Solar (GCHOS),PJM,solar,active,20.0,40.511559,-80.313399,Beaver,PA,,,,,,,,,,,,,,,,2023
Nestlewood Solar (NSTLW),PJM,solar,active,80.0,38.9255,-84.0174,Clermont,OH,,,,,,,,,,,,,,,,2023
"Caden Energix Endless Caverns, LLC (ENX16)",PJM,solar,active,31.4,38.613601,-78.677069,Rockingham,VA,,,,,,,,,,,,,,,,2023
Pleasant Hill Solar (PHSPV),PJM,solar,active,20.0,36.692197,-76.578558,Suffolk City,VA,,,,,,,,,,,,,,,,2023
Watlington Solar (WSPV),PJM,solar,active,20.0,36.681547,-78.885955,Halifax,VA,,,,,,,,,,,,,,,,2023
"Apple Grove Solar, LLC (ENX15)",PJM,solar,active,18.6,37.919497,-77.862016,Louisa,VA,,,,,,,,,,,,,,,,2023
"Waverly Solar, LLC (ENX17)",PJM,solar,active,118.0,37.020784,-77.12265,Sussex,VA,,,,,,,,,,,,,,,,2023
OK Produce Fresno Carport (OKPVC),CAISO,solar,active,2.0,36.723488,-119.774411,Fresno,CA,,,,,,,,,,,,,,,,2019
Chambers 4 - Eastvale LGB3 (GEN1),CAISO,solar,active,2.4,33.99848,-117.55289,Riverside,CA,,,,,,,,,,,,,,,,2019
Chambers 4 - Redland LGB4 (GEN1),CAISO,solar,active,1.9,34.08041,-117.20138,San Bernardino,CA,,,,,,,,,,,,,,,,2019
Chambers 4 - Riverside LGB6 (GEN1),CAISO,solar,active,2.4,33.88102,-117.30036,Riverside,CA,,,,,,,,,,,,,,,,2018
Chambers 4 - Rialto LGB8 (GEN1),CAISO,solar,active,2.2,34.12937,-117.40554,San Bernardino,CA,,,,,,,,,,,,,,,,2018
Chambers 4 - Eastvale DCA2 (GEN1),CAISO,solar,active,1.5,33.99347,-117.55391,Riverside,CA,,,,,,,,,,,,,,,,2018
Chambers 4 - San Bernardino SNA7 (GEN1),CAISO,solar,active,2.0,34.07752,-117.27257,San Bernardino,CA,,,,,,,,,,,,,,,,2018
Wapakoneta-Pratt (WKP01),PJM,solar,active,13.5,40.544,-84.187,Auglaize,OH,,,,,,,,,,,,,,,,2021
Byrd Ranch Storage (P1),ERCOT,storage,active,50.0,29.056,-95.686,Brazoria,TX,,,,,,,,,,,,,,,,2022
Noble Solar (NBSLR),ERCOT,solar,active,275.0,33.261505,-97.238057,Denton,TX,,,,,,,,,,,,,,,,2022
Noble Solar (NBSTG),ERCOT,storage,active,125.0,33.261505,-97.238057,Denton,TX,,,,,,,,,,,,,,,,2022
Wonderful Huller & Shelling (WHS01),CAISO,solar,active,1.5,35.57609,-119.78885,Kern,CA,,,,,,,,,,,,,,,,2021
Wonderful Lost Hills (WLH01),CAISO,solar,active,17.1,35.66934,-119.87658,Kern,CA,,,,,,,,,,,,,,,,2021
601 Doremus CDG (1),PJM,solar,active,1.5,40.731966,-74.120486,Essex,NJ,,,,,,,,,,,,,,,,2021
Bomber CSG (BOMB),PJM,solar,active,6.0,39.59902,-76.8526,Carroll,MD,,,,,,,,,,,,,,,,2021
5601 Westside CDG (1),PJM,solar,active,1.5,40.77957,-74.04182,Hudson,NJ,,,,,,,,,,,,,,,,2021
Salt City Solar Project - Hybrid (SOLAR),PJM,solar,active,49.9,39.41473,-82.96285,Ross,OH,,,,,,,,,,,,,,,,2023
Sun Valley Solar Project (SUNS),ERCOT,solar,active,250.0,31.86976,-97.01498,Hill,TX,,,,,,,,,,,,,,,,2022
ENGIE Solidago Solar Project - Hybrid (SOLAR),PJM,solar,active,50.0,39.395187,-75.7535,New Castle,DE,,,,,,,,,,,,,,,,2022
Powells Creek Solar - Hybrid (SOLAR),PJM,solar,active,70.0,36.55467,-79.0286,Halifax,VA,,,,,,,,,,,,,,,,2023
Limestone Wind Project (LIMEW),ERCOT,wind,active,299.2,31.85346,-96.624458,Navarro,TX,,,,,,,,,,,,,,,,2022
Sunnybrook Solar Project - Hybrid (SUNS),PJM,solar,active,51.0,36.798717,-78.83961,Halifax,VA,,,,,,,,,,,,,,,,2022
Horizon Solar (HRZNS),ERCOT,solar,active,200.0,28.9377,-99.10765,Frio,TX,,,,,,,,,,,,,,,,2023
Caden Energix Wytheville LLC (ENX19),PJM,solar,active,20.0,36.964279,-81.049858,Wythe,VA,,,,,,,,,,,,,,,,2022
Gas City 2 (GASC2),PJM,solar,active,1.8,40.478689,-85.558116,Grant,IN,,,,,,,,,,,,,,,,2023
Springfield Solar (SPRG),PJM,solar,active,2.0,38.093,-76.799,Westmoreland,VA,,,,,,,,,,,,,,,,2024
Quillwort Solar (POWI),PJM,solar,active,18.0,37.567,-77.9271,Powhatan,VA,,,,,,,,,,,,,,,,2025
Maplewood Solar (MAPL),PJM,solar,active,120.0,36.89,-79.32,Pittsylvania,VA,,,,,,,,,,,,,,,,2022
Sebera Solar (SEBE),PJM,solar,active,18.0,37.25,-77.25,Prince George,VA,,,,,,,,,,,,,,,,2025
Rochambeau Solar (RBSO),PJM,solar,active,19.9,37.35,-76.76,James City,VA,,,,,,,,,,,,,,,,2021
Fort Powhatan Solar (FTPW),PJM,solar,active,150.0,37.26,-77.08,Prince George,VA,,,,,,,,,,,,,,,,2022
Bedford Solar (Dominion) (BEDF),PJM,solar,active,70.0,36.7,-76.1647,Chesapeake City,VA,,,,,,,,,,,,,,,,2021
Hollins Ferry CSG (HOLL),PJM,solar,active,1.5,39.225752,-76.68808,Baltimore City,MD,,,,,,,,,,,,,,,,2021
Mount Laurel Solar (LAURL),PJM,solar,active,2.5,39.975579,-74.888716,Burlington,NJ,,,,,,,,,,,,,,,,2020
CPV Maple Hill Solar (MH1),PJM,solar,active,100.0,40.350219,-78.645972,Cambria,PA,,,,,,,,,,,,,,,,2023
Shakes Solar (785),ERCOT,solar,active,200.0,28.44208,-99.75582,Dimmit,TX,,,,,,,,,,,,,,,,2022
Appaloosa Run Wind (WAPPA),ERCOT,wind,active,171.8,31.157269,-101.831603,Upton,TX,,,,,,,,,,,,,,,,2022
MD - CS - Potomac Edison Co - GA25 TPE ( (19002),PJM,solar,active,2.0,39.608072,-79.32824,Garrett,MD,,,,,,,,,,,,,,,,2022
MD - CS - BGE - PR24 TPE (19003),PJM,solar,active,2.0,38.927431,-76.699164,Prince Georges,MD,,,,,,,,,,,,,,,,2022
"Ross County Solar, LLC (ROSS)",PJM,solar,active,120.0,39.325867,-83.352764,Ross,OH,,,,,,,,,,,,,,,,2025
Mount Olive Solar Farm (OLIVE),PJM,solar,active,19.8,40.881,-74.699,Morris,NJ,,,,,,,,,,,,,,,,2023
OER Monarch CSG (OERMN),PJM,solar,active,2.0,38.799594,-76.789482,Prince Georges,MD,,,,,,,,,,,,,,,,2021
OER Patuxent CSG (PATUX),PJM,solar,active,2.0,38.838642,-76.683089,Anne Arundel,MD,,,,,,,,,,,,,,,,2022
Shepherds Mill CSG (SHEPM),PJM,solar,active,2.0,39.562305,-77.161771,Carroll,MD,,,,,,,,,,,,,,,,2021
AT&T - San Diego Trade Street (ATA02),CAISO,natural_gas,active,1.0,32.88758,-117.16682,San Diego,CA,,,,,,,,,,,,,,,,2016
CalTech - Pasadena Wilson Ave (CLT30),CAISO,natural_gas,active,2.2,34.13818,-118.12841,Los Angeles,CA,,,,,,,,,,,,,,,,2019
Danell Bros Inc (12585),CAISO,solar,active,2.6,36.267574,-119.631577,Kings,CA,,,,,,,,,,,,,,,,2021
CA - Ventura Co CCD - Moorpark College (17024),CAISO,solar,active,2.6,34.299721,-118.833462,Ventura,CA,,,,,,,,,,,,,,,,2023
Linden Hawk Rise Solar CSG (LINDN),PJM,solar,active,4.0,40.60395,-74.24549,Union,NJ,,,,,,,,,,,,,,,,2021
Mark One Power Station (CTG-1),ERCOT,natural_gas,active,60.5,29.227109,-95.430756,Brazoria,TX,,,,,,,,,,,,,,,,2022
Mark One Power Station (CTG-2),ERCOT,natural_gas,active,60.5,29.227109,-95.430756,Brazoria,TX,,,,,,,,,,,,,,,,2022
Mark One Power Station (CTG-3),ERCOT,natural_gas,active,60.5,29.227109,-95.430756,Brazoria,TX,,,,,,,,,,,,,,,,2022
Mark One Power Station (CTG-4),ERCOT,natural_gas,active,60.5,29.227109,-95.430756,Brazoria,TX,,,,,,,,,,,,,,,,2022
Mark One Power Station (CTG-5),ERCOT,natural_gas,active,60.5,29.227109,-95.430756,Brazoria,TX,,,,,,,,,,,,,,,,2022
Mark One Power Station (CTG-6),ERCOT,natural_gas,active,60.5,29.227109,-95.430756,Brazoria,TX,,,,,,,,,,,,,,,,2022
Mark One Power Station (CTG-7),ERCOT,natural_gas,active,60.5,29.227109,-95.430756,Brazoria,TX,,,,,,,,,,,,,,,,2024
Mark One Power Station (CTG-8),ERCOT,natural_gas,active,60.5,29.227109,-95.430756,Brazoria,TX,,,,,,,,,,,,,,,,2024
Brotman Power Station (CTG-1),ERCOT,natural_gas,active,60.5,29.364128,-95.435068,Brazoria,TX,,,,,,,,,,,,,,,,2023
Brotman Power Station (CTG-2),ERCOT,natural_gas,active,60.5,29.364128,-95.435068,Brazoria,TX,,,,,,,,,,,,,,,,2023
Brotman Power Station (CTG-3),ERCOT,natural_gas,active,60.5,29.364128,-95.435068,Brazoria,TX,,,,,,,,,,,,,,,,2023
Brotman Power Station (CTG-4),ERCOT,natural_gas,active,60.5,29.364128,-95.435068,Brazoria,TX,,,,,,,,,,,,,,,,2023
Brotman Power Station (CTG-5),ERCOT,natural_gas,active,60.5,29.364128,-95.435068,Brazoria,TX,,,,,,,,,,,,,,,,2023
Brotman Power Station (CTG-6),ERCOT,natural_gas,active,60.5,29.364128,-95.435068,Brazoria,TX,,,,,,,,,,,,,,,,2023
Brotman Power Station (CTG-7),ERCOT,natural_gas,active,60.5,29.364128,-95.435068,Brazoria,TX,,,,,,,,,,,,,,,,2023
Brotman Power Station (CTG-8),ERCOT,natural_gas,active,60.5,29.364128,-95.435068,Brazoria,TX,,,,,,,,,,,,,,,,2023
Lincoln WWTF Hybrid (ESS),CAISO,storage,active,1.0,38.859,-121.346,Placer,CA,,,,,,,,,,,,,,,,2022
Lincoln WWTF Hybrid (PV),CAISO,solar,active,3.0,38.859,-121.346,Placer,CA,,,,,,,,,,,,,,,,2021
Bodega Avenue Solar LLC (003-A),CAISO,solar,active,1.0,38.26147,-122.7373,Sonoma,CA,,,,,,,,,,,,,,,,2021
Bodega Avenue Solar LLC (003-B),CAISO,solar,active,1.0,38.26147,-122.7373,Sonoma,CA,,,,,,,,,,,,,,,,2021
Holland Solar Farm (HOLND),PJM,solar,active,6.7,40.619,-75.155,Hunterdon,NJ,,,,,,,,,,,,,,,,2022
Black Walnut Energy Storage LLC (BW1),CAISO,storage,active,15.0,34.35758,-119.057285,Ventura,CA,,,,,,,,,,,,,,,,2025
Santa Paula Energy Storage LLC (SP1),CAISO,storage,active,30.0,34.35716,-119.05499,Ventura,CA,,,,,,,,,,,,,,,,2024
"Arche Energy Project, LLC (ARCHE)",PJM,solar,active,107.0,41.672106,-84.306454,Fulton,OH,,,,,,,,,,,,,,,,2024
Gilead Oceanside Solar Project (GOSSP),CAISO,solar,active,1.5,33.213138,-117.304166,San Diego,CA,,,,,,,,,,,,,,,,2021
Cunningham Storage (SPUT),ERCOT,storage,active,190.0,33.004305,-96.075913,Hunt,TX,,,,,,,,,,,,,,,,2023
"SCS Plainfield 011755 Naperville, LLC (20212)",PJM,solar,active,1.0,41.69963,-88.16644,DuPage,IL,,,,,,,,,,,,,,,,2021
"SCS Randolph 012175 Somerset, LLC (20211)",PJM,solar,active,2.3,40.54009,-74.558799,Somerset,NJ,,,,,,,,,,,,,,,,2021
CA-Ventura Co CCD-Oxnard College Canopy (19032),CAISO,solar,active,1.5,34.165905,-119.156765,Ventura,CA,,,,,,,,,,,,,,,,2022
Separator (Etiwanda) BESS (SEPAR),CAISO,storage,active,112.5,34.09211,-117.53402,San Bernardino,CA,,,,,,,,,,,,,,,,2024
Cathode (Hinson) BESS (CATH1),CAISO,storage,active,100.0,33.7763,-118.20028,Los Angeles,CA,,,,,,,,,,,,,,,,2024
Cathode (Hinson) BESS (CATH2),CAISO,storage,active,100.0,33.7763,-118.20028,Los Angeles,CA,,,,,,,,,,,,,,,,2024
Hornet Solar (TX) (HRNET),ERCOT,solar,active,600.0,34.485162,-101.971401,Swisher,TX,,,,,,,,,,,,,,,,2025
"Lerdo Detention Facility - Solar 2, 3 (LDF2)",CAISO,solar,active,3.1,35.510942,-119.109941,Kern,CA,,,,,,,,,,,,,,,,2021
"Lerdo Detention Facility - Solar 2, 3 (LDF3)",CAISO,solar,active,2.1,35.510942,-119.109941,Kern,CA,,,,,,,,,,,,,,,,2021
Cinnaminson Landfill Solar (CINN),PJM,solar,active,10.0,40.01583,-74.98355,Burlington,NJ,,,,,,,,,,,,,,,,2019
Kinsley II Landfill Solar System (KINS2),PJM,solar,active,3.8,39.79271,-75.11138,Gloucester,NJ,,,,,,,,,,,,,,,,2020
Pennsauken Brownfield Solar (PENN),PJM,solar,active,12.0,39.96307,-75.07949,Camden,NJ,,,,,,,,,,,,,,,,2019
Sealed Air Madera Solar Project (SAMSP),CAISO,solar,active,3.0,36.945582,-120.056016,Madera,CA,,,,,,,,,,,,,,,,2022
Cummins Whitakers PV Arrays (CWPVA),PJM,solar,active,3.3,36.089369,-77.726806,Nash,NC,,,,,,,,,,,,,,,,2022
Graniterock Quarry (GRWQ),CAISO,solar,active,4.4,36.878164,-121.6028,San Benito,CA,,,,,,,,,,,,,,,,2022
Love Lane Solar (LOVLN),PJM,solar,active,1.8,39.471,-75.218,Cumberland,NJ,,,,,,,,,,,,,,,,2024
Dickens (DIKNS),ERCOT,storage,active,200.0,33.781077,-100.883227,Dickens,TX,,,,,,,,,,,,,,,,2024
Hydra (HYDRA),ERCOT,storage,active,200.0,30.992905,-102.289475,Pecos,TX,,,,,,,,,,,,,,,,2024
Paleo (PALEO),ERCOT,storage,active,200.0,33.889462,-101.80158,Hale,TX,,,,,,,,,,,,,,,,2024
Pavo (PAVO),ERCOT,storage,active,175.0,30.885123,-102.42261,Pecos,TX,,,,,,,,,,,,,,,,2024
Tortolas (TORTO),ERCOT,storage,active,50.0,29.432362,-95.250698,Brazoria,TX,,,,,,,,,,,,,,,,2024
Danville BESS 1 (90909),PJM,storage,active,10.5,36.578864,-79.384088,Danville City,VA,,,,,,,,,,,,,,,,2022
